견종,세부견종,색상,출생연도,나이,체중,썸네일,입양여부,성별,중성화 여부,특징,보호장소,GPT_특성
미니어쳐핀셔,미니어쳐핀셔,Blacktan,2013.01,8.9,5.92,http://www.animal.go.kr/files/shelter/2021/11/202111121911712.jpg,N,M,Y,"하늘색 목태 착용, 커피숍인근에서 배회하여 구조, 좌안구적출흔적, 우안구 경미한 백내장, 기침이 심함",경상북도 경산시,"좌안구적출, 백내장, 기침"
믹스,믹스,Black,2020.01,1.9,5.1,http://www.animal.go.kr/files/shelter/2021/11/202111181711129.jpg,N,F,N,"심장사상충검사:음성, 종합백신접종, 코로나장염접종, 광견병백신접종, 데피닛, 스팟라인, 구충제경구투여",전라남도 순천시,"구충완료, 건강, 광견병백신접종, 코로나장염접종, 종합백신접종"
믹스,믹스,White,2019.01,2.9,10.0,http://www.animal.go.kr/files/shelter/2021/11/202111192211168.jpg,N,M,N,"견주분 병환으로 입원 이웃분이 밥 챙겨주다 유기소로 인계, 건강상태가 더 나빠지셔다함, 온순, 4마리",경상남도 밀양시,온순
믹스,믹스,White,2018.01,3.9,10.0,http://www.animal.go.kr/files/shelter/2021/11/20211119221183.jpg,N,M,N,"견주분 병환으로 입원 이웃분이 밥 챙겨주다 유기소로 인계, 건강상태가 더 나빠지셔다함, 온순, 4마리",경상남도 밀양시,온순
믹스,믹스,Parti,2019.01,2.9,10.0,http://www.animal.go.kr/files/shelter/2021/11/202111192211844.jpg,N,M,N,"견주분 병환으로 입원 이웃분이 밥 챙겨주다 유기소로 인계, 건강상태가 더 나빠지셔다함, 온순, 4마리",경상남도 밀양시,온순
믹스,믹스,"Beige, White",2020.01,2.0,7.0,http://www.animal.go.kr/files/shelter/2021/12/202112181312998.jpg,N,F,U,"사고견, 양귀쫑긋, 좌후지대퇴골절, 아랫배, 사타구니피하출혈, 쓸린상처, 기립못함, 기력없음, 칩있음",경기도 양주시,"골절, 기립불능, 상처, 출혈, 칩O, 아랫배, 기력X"
믹스,믹스,"Black, Brown, White",2018.01,4.0,7.9,http://www.animal.go.kr/files/shelter/2022/01/202201121401768.jpg,N,M,N,"양귀 쫑긋, 코검정, 왼 위 송곳니 빠짐, 양뒷발 며느리발톱, 겁많음, 소심함, 꼬리단미안됨, 털때탐",경기도 양주시,"소심, 겁O, 오염, 꼬리단미O, 며느리발톱, 송곳니빠짐"
믹스,믹스,White,2021.01,1.0,17.0,http://www.animal.go.kr/files/shelter/2022/01/202201121401773.jpg,N,M,N,"양귀쫑긋, 코검정, 겁많음, 소심함, 덜덜떪, 움찔거림, 몸에힘줌, 방어적입질, 꼬리단미안됨, 털때탐",경기도 양주시,"몸에힘줌, 소심, 방어적, 겁O, 오염, 꼬리단미O"
샤페이,샤페이,Brown,2019.01,3.0,13.0,http://www.animal.go.kr/files/shelter/2022/01/202201141401745.jpg,N,M,N,"체인목줄, 두색리드줄, 우후지쓸린상처, 매우여윔, 몸곳곳털빈약함, 사람따름, 얌전하나싫어하는행동시입질",경기도 양주시,"온순, 친화적, 여윔, 털빈약함, 입질O"
믹스,믹스,White,2020.01,2.1,14.0,http://www.animal.go.kr/files/shelter/2022/01/202201191801786.jpg,N,F,N,"목줄착용한채 신고인의 집으로 들어와 가지 않음, 너무 순하고 착한아이, 가족분들 빨리 찾으러 와주세요",전라남도 장성군,온순
믹스,믹스,"Black, White",2022.01,0.1,4.5,http://www.animal.go.kr/files/shelter/2022/01/202201241501639.jpg,N,M,N,"양귀반접힘, 코검정, 피부질환, 몸곳곳 탈모, 겁있음, 소심, 방어적입질 약간, 꼬리단미안됨, 털때탐",경기도 양주시,"소심, 방어적, 탈모, 겁O, 오염, 꼬리단미O, 피부질환"
믹스,믹스,White,2020.01,2.1,4.0,http://www.animal.go.kr/files/shelter/2022/01/202201251501732.jpg,N,F,N,"세상 모든 두려움과 추위를 꿋꿋히 맞서고 있는 이 어미개, 꼬물이들과 어미 모두 아서 나갈 수 있기를",경상북도 예천군,"자신감, 사려깊음, 견고함"
믹스,믹스,"Beige, White",2021.01,1.0,5.0,http://www.animal.go.kr/files/shelter/2021/12/202112311412490.jpg,N,M,N,"수로에 빠져 홀딱 젖어 추위에 떨고 있었음, 2마리 남매같이 입소, 엄청 겁많고 소심, 특대형견 아기",경상북도 포항시,"소심, 대형견, 겁O, 강아지"
믹스,믹스,"Beige, Black, White",2019.01,3.0,8.0,http://www.animal.go.kr/files/shelter/2021/12/202112251712312.jpg,N,M,N,"두마리 함께 구조, 동네 나타난지 꽤 되었다고함, 강한 외모와 다르게 겁많음, 진한 아이라인이 포인트",경상북도 포항시,"아이라인, 겁O"
믹스,믹스,"Beige, White",2015.01,7.0,8.0,http://www.animal.go.kr/files/shelter/2021/12/20211231141272.jpg,N,F,U,"파란바탕에노란줄무늬목줄, 유선발달, 유즙분비, 겁있음, 소심함, 천천히다가가면사람좋아함, 약간낑낑거림",경기도 양주시,"소심, 낑낑댐, 겁O, 친화적"
믹스,믹스,"Brown, White",2021.01,1.0,3.0,http://www.animal.go.kr/files/shelter/2021/12/202112311412759.jpg,N,M,N,"양쪽귀 반접힘, 코검정, 털 짝 거침, 사람따름, 활발함, 안아준뒤 낑낑거림, 꼬리단미 안됨, 털때탐",경기도 양주시,"활발, 친화적, 꼬리단미X, 오염, 낑낑댐"
불독,불독,"Brown, White",2016.01,6.0,20.0,http://www.animal.go.kr/files/shelter/2021/12/202112311612996.jpg,N,M,N,"양쪽 견갑부위의 피부 탈손증상 있음, 심장사상충 감염상태로 건강상태 불량하여 분양시 자세한 설명 요함",충청북도 증평군,"심장사상충O, 피부질환, 건강"
믹스,믹스,"Brown, White",2020.01,0.9,16.0,http://www.animal.go.kr/files/shelter/2020/11/202012101012390.jpg,N,M,N,"오른귀반접힘, 왼귀쫑긋, 코검정, 좌전지팔꿈치아래부종, 좌후지발목아래부종, 약간소심, 순함, 사람따름",경기도 양주시,"온순, 소심, 친화적"
믹스,믹스,"Black, Brown, White",2021.01,1.0,4.7,http://www.animal.go.kr/files/shelter/2021/12/202112231212356.jpg,N,F,U,"오른귀쫑긋, 왼귀반접힘, 귀끝조금씩처짐, 코검정, 앞니갈이중, 겁많음, 소심, 사람따름, 꼬리단미안됨",경기도 양주시,"소심, 꼬리단미O, 겁O, 친화적"
믹스,믹스,Brown,2019.01,3.9,10.0,http://www.animal.go.kr/files/shelter/2022/11/202211101611972.jpg,N,F,U,"교통사고 치료중, 사람에게 다치고도 사람만 보면 좋다고 꼬리 흔들어요아서 이 곳을 나갈 수 있을까요",경상북도 예천군,"치료, 친화적"
푸들,푸들,Black,2015.01,7.8,4.9,http://www.animal.go.kr/files/shelter/2022/09/202210172010463.jpg,N,M,N,"미용, 목줄, 리드줄, 넥칼라 착용, 홍역, 파보, 심장사상충음성1017, 종합, 광견병백신1017",충청남도 논산시,"심장사상충X, 광견병백신접종, 파보바이러스O, 종합백신접종, 홍역O, 미용"
빠삐용,빠삐용,"Black, Brown",2021.01,1.8,6.0,http://www.animal.go.kr/files/shelter/2022/09/20221006171042[1].jpg,N,M,U,어디있나요 무얼하길래 그대 날 찾지도않나요 다시 만나요 다른 세상에 다른 모습이라도 난 그대알수있죠,경상북도 예천군,"친화적, 활발"
믹스,믹스,"Black, White",2022.01,0.8,8.0,http://www.animal.go.kr/files/shelter/2022/09/202210121510513.jpg,N,M,N,"왼쪽귀처짐, 코검정, 눈곱심함, 다리점박이무늬, 꼬리끝털흰색, 겁많음, 꼬리단미안됨, 털상태, 안충",경기도 양주시,"겁O, 안충"
믹스,믹스,Ivory,2020.01,2.6,15.0,http://www.animal.go.kr/files/shelter/2022/09/202210181710749[2].jpg,N,M,N,"얼굴 쪽과 귀 뒤쪽과 목쪽에 피부병 있음, 털 엉킴심하고 오랫동안 밖에 있었던듯함, 조용하고 겁많음",경상북도 포항시,"털상태불량, 피부질환, 겁O"
믹스,믹스,"Gray, White",2018.01,4.8,8.0,http://www.animal.go.kr/files/shelter/2022/10/202210261110182.jpg,N,M,N,"빨간목줄, 와이어목줄, 귀끝부분털길고약간처짐, 코위피부질환, 겁많으나사람따름, 꼬리단미안됨, 털때탐",경기도 양주시,"친화적, 꼬리단미X, 긴장, 겁O, 피부질환"
믹스,믹스,"Beige, Ivory",2020.01,2.8,10.0,http://www.animal.go.kr/files/shelter/2022/10/202210281710650.jpg,N,M,N,"귀, 오른쪽 허벅지 안쪽, 오른쪽 가슴부분 다침치료 처치함, 아플텐데 잘 참아줌, 엄청 순한 곰댕이",경상북도 포항시,"치료, 온순, 참아줌"
믹스,믹스,"Brown, White",2021.01,1.9,6.0,http://www.animal.go.kr/files/shelter/2022/11/202211081611355.jpg,N,F,N,"오른쪽애, 사람이 무서워 떨고 있는게 안타까움, 너희잘못이 아니야 그렇게 만든 나쁜사람이 있을뿐이지",경상북도 예천군,"신중, 친화적X"
믹스,믹스,"Black, Brown, White",2022.01,0.8,2.4,http://www.animal.go.kr/files/shelter/2022/09/202210051510517.jpg,N,F,U,"오른귀 중간쯤부터 처짐, 왼귀 처짐, 눈곱약간, 코검정, 사람좋아함, 겁약간, 꼬리단미안됨, 털상태",경기도 양주시,"겁O, 털상태양호, 친화적, 꼬리단미X"
믹스,믹스,"Brown, White",2012.01,10.7,9.2,http://www.animal.go.kr/files/shelter/2022/09/202209291409559.jpg,N,M,N,"눈곱, 코팥죽색, 비강출혈, 구강출혈, 침흘림, 여윔, 오른위송곳니절반깨짐, 기력없음, 털때탐, 노",경기도 양주시,"침흘림, 송곳니절반깨짐, 여윔, 출혈, 오염, 기력X"
믹스,믹스,Beige,2022.01,0.7,2.3,http://www.animal.go.kr/files/shelter/2022/09/202209081609601.jpg,N,F,U,"귀만색이 짙음, 코주위에 미세하게 점박이 무늬, 겁많음, 꼬리중간 피부 벗겨짐, 털상태, 진드기오염",경기도 양주시,"털상태미상, 피부질환, 겁O, 오염"
믹스,믹스,White,2022.01,0.6,2.0,http://www.animal.go.kr/files/shelter/2022/08/202208231708631.jpg,N,M,N,"중성화 안하고 밖에서 키우다가 새끼를 낳았는데 유기견이 들어왔다고 속인것같음, 책임감을 좀 가지시길",경상북도 예천군,유기
믹스,믹스,Black,2022.01,0.6,2.0,http://www.animal.go.kr/files/shelter/2022/08/202208231708344.jpg,N,M,N,"중성화 안하고 밖에서 키우다가 새끼를 낳았는데 유기견이 들어왔다고 속인것같음, 책임감을 좀 가지시길",경상북도 예천군,유기
믹스,믹스,Ivory,2022.01,0.9,4.5,http://www.animal.go.kr/files/shelter/2022/11/202211151711923.jpg,N,M,N,"4마리를 좁 박스에 담아 유기, 원숭이시기, 대형견 아기, 엄청 통통하고 순둥함, 덩치크고 짝펴진귀",경상북도 포항시,"대형견, 유기, 귀짝펴진, 온순, 원숭이, 비만"
푸들,푸들,Brown,2013.01,9.6,4.0,http://www.animal.go.kr/files/shelter/2022/08/202208241408272.jpg,N,M,N,"백내장, 코검정, 몸떪, 마른편, 머리에만 흰털, 꼬리단미됨, 털뭉치고 때탐, 양안백내장, 기력없음",경기도 양주시,"털뭉치, 여윔, 긴장, 백내장, 오염, 꼬리단미O, 기력X"
믹스,믹스,Black,2021.01,1.7,3.7,http://www.animal.go.kr/files/shelter/2022/09/202209011409880.jpg,N,F,U,"목테착용, 실물 존예!!이쁜이!!, 갸름한 얼굴선에 동그랗고 큰 눈, 작 체구의 얌전, 온화한 아이",경상북도 포항시,"온순, 실물, 아이, 체구, 예쁨"
프렌치불독,프렌치불독,"Black, White",2020.01,2.7,10.3,http://www.animal.go.kr/files/shelter/2022/09/202209031109787[1].jpg,N,F,U,"노란줄있는빨강목줄초록노끈리드줄, 양뒷발며느리발톱, 침흘림, 유두큼, 사람좋아함, 잘따름, 꼬리단미됨",경기도 양주시,"침흘림, 대형견, 온순, 친화적, 꼬리단미O"
믹스,믹스,Black,2021.01,1.7,10.0,http://www.animal.go.kr/files/shelter/2022/09/202209051709320.jpg,N,M,U,당신의 기억 한 편에 내가 있나요 얼마나 내가 당신을 그리워하며 사는지 짐작이라도 할 수가 있을까요,경상북도 예천군,"충성심, 애교, 신중"
믹스,믹스,White,2020.01,2.7,5.2,http://www.animal.go.kr/files/shelter/2022/09/202209281609297.jpg,N,F,U,"코검정, 눈, 주둥이사이에 상처흔적, 뒷발며느리발톱, 겁있으나만지는건가능, 꼬리단미안됨, 털상태불량",경기도 양주시,"예민, 친화적, 상처, 사나움, 털상태미상, 발톱관리필요"
믹스,믹스,"Black, White",2021.01,1.7,10.0,http://www.animal.go.kr/files/shelter/2022/09/202209141609614.jpg,N,F,N,"목테는 신고자분이 해주심, 진한 블랙톤의 털에 가슴쪽 흰 포인트, 늘씬각선미 좋 미녀, 애교넘침!!",경상북도 포항시,"애교, 슬개골이상, 예쁨"
믹스,믹스,"Beige, Black",2020.01,2.7,12.0,http://www.animal.go.kr/files/shelter/2022/09/202209161609179.jpg,N,F,U,"카키색 목테착용한지 오래 안된듯 깨끗함, 진도믹스느낌, 가면쓴듯한 독특한 얼굴무늬, 소심하나 온순함",경상북도 포항시,"온순, 깨끗함, 소심"
믹스,믹스,"Black, Brown, White",2020.01,2.7,18.0,http://www.animal.go.kr/files/shelter/2022/09/202209171409125.jpg,N,M,U,"빨파목걸이, 우안눈곱, 좌전지상처올무, 기력없음, 겁, 얌전, 방어적입질, 으르렁, 중성화나이어려움",경기도 양주시,"우안, 방어적, 온순, 겁O"
믹스,믹스,Brown,2018.01,4.7,4.1,http://www.animal.go.kr/files/shelter/2022/09/202209231409497.jpg,N,F,U,"오른귀짝처짐, 양눈혼탁, 윗앞니몇개빠짐, 아랫니확인불가, 경계심함, 꼬리단미안됨, 털때탐, 배농피증",경기도 양주시,"윗앞니몇개빠짐, 오른귀짝처짐, 꼬리단미X, 배농피증, 오염, 경계, 아랫니확인불가"
믹스,믹스,Ivory,2022.01,0.9,4.1,http://www.animal.go.kr/files/shelter/2022/11/202211151711800.jpg,N,M,N,"4마리를 좁 박스에 담아 유기, 원숭이시기, 대형견 아기, 엄청 통통하고 순둥함, 형제중 조금 작편",경상북도 포항시,"소형견, 대형견, 온순, 비만"
믹스,믹스,"Black, Brown, Gray, White",2022.01,1.0,2.3,http://www.animal.go.kr/files/shelter/2022/12/202212291712486.jpg,N,M,N,"12, 22입소한 엄마6kg애기, 앞발에 하얀스타킹 무늬가 유치원생 원복을 입듯 똑똑한 도련님스타일",경상북도 포항시,"똑똑, 유치, 잘생김"
믹스,믹스,"Brown, White",2021.01,2.0,22.0,http://www.animal.go.kr/files/shelter/2022/12/202212301612287.jpg,N,M,N,"경계, 입질, 귀쫑긋, 코검정, 저체온, 기력없음, 식욕없음, 꼬리단미안됨, 털상태, 심장사상충양성",경기도 양주시,"심장사상충O, 꼬리단미X, 식욕부진, 털상태미상, 입질O, 저체온, 경계, 기력X"
믹스,믹스,"Black, White",2020.01,3.0,17.2,http://www.animal.go.kr/files/shelter/2022/12/202301031701911.jpg,N,M,N,"심장사상충검사:양성, 종합백신접종, 코로나장염접종, 광견병접종, 데피닛, 스팟라인, 구충제 경구투여",전라남도 순천시,"구충완료, 건강불량, 광견병백신접종, 코로나장염접종, 종합백신접종"
믹스,믹스,White,2021.01,2.1,17.0,http://www.animal.go.kr/files/shelter/2023/01/202302101602916.jpg,N,M,N,"코주황, 활발, 호기심많음, 사람좋아함, 등쪽털뭉침, 목뒷덜미쪽 목줄흔적있음, 꼬리단미안됨, 털상태",경기도 양주시,"털상태불량, 활발, 친화적, 호기심, 털상태미상, 꼬리단미O"
믹스,믹스,"Brown, White",2022.01,1.1,20.0,http://www.animal.go.kr/files/shelter/2023/01/20230218170262.jpg,N,M,N,"빨간바탕파란줄무늬목걸이, 녹슨고리, 귀접힘, 코팥죽색, 눈곱, 이마에작상처딱지, 활발함, 사람잘따름",경기도 양주시,"활발, 친화적"
푸들,푸들,Brown,2021.01,2.0,2.9,http://www.animal.go.kr/files/shelter/2023/01/202302211102908.png,N,M,N,"심장사상충 양성0425, 모질상태 불량, 홍역, 파보 음성0117, 종합, 광견병백신, 구충0117",충청남도 논산시,"털상태불량, 구충완료, 광견병백신접종, 파보바이러스O, 심장질환, 홍역O"
믹스,믹스,White,2023.01,0.1,9.8,http://www.animal.go.kr/files/shelter/2023/01/202302221702268.jpg,N,M,N,"귀접힘, 코갈색, 겁많음, 입질없음, 만지는건 허용, 몸 곳곳 도깨비바늘오염, 꼬리단미안됨, 털상태",경기도 양주시,"친화적, 꼬리단미X, 도깨비풀붙음, 겁O, 귀접힘, 털상태미상, 입질O"
포메라니안,포메라니안,Brown,2016.01,7.0,2.5,http://www.animal.go.kr/files/shelter/2022/12/202212191612152[1].jpg,N,M,N,"순함, 마름, 전신 털 엉킴 및 오염, 심장사상충 양성, 치석심함, 부분치아파열, 양슬개골, 칩있음",서울특별시 노원구,"털상태불량, 치석, 여윔, 온순, 치아손상, 심장질환, 오염, 슬개골이상, 칩O"
믹스,믹스,"Beige, White",2022.01,0.9,3.3,http://www.animal.go.kr/files/shelter/2022/11/202211251411222.jpg,N,F,N,"보슬보슬2남매, 팬더포인트에 양갈래로 묶 듯한 밀크색 귀 성격너어무 좋음!!, 피설사구토11, 27",경상북도 포항시,친화적
믹스,믹스,Beige,2022.01,0.9,3.0,http://www.animal.go.kr/files/shelter/2022/11/202211251411277.jpg,N,M,N,"2남매같이, 앞전 농수로 구조된 아이의 남매들, 얼굴에'나는 굉장한 순딩이'라고 써있음, 실물귀요미",경상북도 포항시,"온순, 귀여움"
믹스,믹스,White,2020.01,2.9,16.0,http://www.animal.go.kr/files/shelter/2022/11/202211251511672.jpg,N,F,U,"빨간바탕노란줄무늬목줄, 코갈색, 눈물자국, 콧등위상처흔적, 으르렁댐, 방어적, 꼬리단미안됨, 털때탐",경기도 양주시,"꼬리단미O, 방어적, 오염, 상처"
믹스,믹스,Brown,2020.01,2.9,14.0,http://www.animal.go.kr/files/shelter/2022/11/20221205121242.jpg,N,M,N,"귀처짐, 귀끝검색, 코검정, 눈물자국, 부정교합, 겁많음, 예민, 방어적입질, 꼬리단미안됨, 털때탐",경기도 양주시,"예민, 부정교합, 겁O, 오염, 꼬리단미O, 입질O, 귀처짐"
믹스,믹스,"Brown, White",2019.01,3.9,14.0,http://www.animal.go.kr/files/shelter/2022/11/202212121412787.jpg,N,F,U,"귀쫑긋, 가슴부분희색, 경계심강함, 겁, 공격적, 정확한나이및칩유무확인어려움, 꼬리단미안됨, 털상태",경기도 양주시,"나이확인어려움, 겁O, 사나움, 털상태미상, 꼬리단미O, 경계"
믹스,믹스,White,2012.01,10.9,30.0,http://www.animal.go.kr/files/shelter/2022/12/202212141312950.jpg,N,F,U,"검목줄, 귀접힘, 코갈색, 눈점막, 헥헥댐, 고, 기립불가, 하반신 못쓰는듯, 꼬리단미안됨, 털때탐",경기도 양주시,"헥헥댐, 기립불능, 마비, 오염, 귀접힘, 꼬리단미O"
말티즈,말티즈,White,2014.01,8.6,4.36,http://www.animal.go.kr/files/shelter/2022/08/202208201408745.jpg,N,M,N,"전신피부병심함, 얼굴부분심함, 꼬리끝털남기고미용, 사람따름, 덜덜떪, 겁있음, 꼬리단미안됨, 털때탐",경기도 양주시,"친화적, 긴장, 겁O, 오염, 꼬리끝털, 꼬리단미O, 피부질환"
